Tiempo,GiroX,GiroY,GiroZ,KalmanGiroX,GiroXAngle,GiroYAngle,Roll,Pitch,KalmanRoll
102.09,-179.71,-1.05,-2.43,-180.29,-11.16,-96.14,-48.52,3.69,-44.05
102.17,-191.91,-3.19,-1.21,-192.9,-26.05,-96.38,-57.67,3.67,-58.86
102.25,-174.78,-1.84,-1.06,-175.66,-39.61,-96.53,-74.53,7.92,-72.74
102.32,-188.39,-0.91,-1.54,-189.44,-54.24,-96.6,-85.73,19.38,-87.24
102.4,-175.6,-1.55,-1.11,-176.51,-68.06,-96.72,-102.85,10.07,-101.34
102.48,-169.99,-1.98,-0.78,-171.05,-81.81,-96.88,-117.41,3.35,-115.44
102.56,-175.16,-2.02,-1.0,-176.4,-95.79,-97.04,-130.29,3.69,-129.61
102.64,-175.61,-1.91,-1.57,-176.91,-109.8,-97.19,-142.44,2.79,-143.57
102.72,-172.96,-1.36,-0.5,-174.16,-123.79,-97.3,-155.49,2.88,-157.4
102.8,-173.74,-1.98,-0.81,-174.75,-137.85,-97.46,-172.24,1.27,-171.62
102.89,-180.4,-1.92,-1.21,-181.47,-152.44,-97.62,179.08,0.53,174.35
102.96,-178.85,-1.92,-0.41,-179.48,-166.54,-97.77,161.5,1.86,160.36
103.04,-183.27,-3.36,0.95,-183.79,179.01,-98.03,151.14,1.98,146.52
103.12,-182.03,-2.36,0.05,-182.1,165.06,-98.22,139.91,2.29,133.45
103.2,-184.92,-3.93,0.21,-184.38,150.88,-98.52,122.19,1.96,119.66
103.27,-187.42,-2.84,-0.74,-186.64,136.5,-98.73,107.02,6.48,105.55
103.35,-178.91,-3.18,-0.75,-177.99,122.59,-98.98,93.13,24.69,91.88
103.43,-194.47,-0.97,-1.18,-193.44,107.69,-99.06,84.21,10.81,77.91
103.5,-166.17,-2.2,-1.28,-164.54,94.96,-99.22,66.94,2.04,65.5
103.58,-169.27,-1.1,-1.04,-167.5,82.35,-99.31,54.59,2.51,53.21
103.65,-175.37,-1.74,-0.95,-173.47,69.3,-99.44,40.78,2.28,40.35
103.73,-172.34,-2.15,-1.15,-170.4,56.47,-99.6,26.61,1.55,27.54
103.8,-172.63,-1.95,-1.5,-170.78,43.61,-99.74,9.72,1.23,14.22
103.88,-170.25,-2.12,-1.73,-168.82,31.12,-99.9,-1.12,1.66,1.48
103.95,-181.66,-2.19,-1.07,-180.47,17.79,-100.06,-16.65,1.16,-12.32
104.03,-183.5,-2.49,-0.98,-182.71,3.54,-100.25,-29.7,2.04,-26.89
104.1,-179.48,-0.89,-2.85,-178.95,-10.2,-100.32,-48.82,3.69,-41.55
104.18,-189.5,-3.76,-0.53,-189.63,-25.11,-100.61,-59.83,3.26,-56.87
104.26,-179.02,-2.38,-1.02,-179.43,-39.2,-100.8,-76.09,6.19,-71.6
104.34,-186.92,-5.15,-1.13,-187.76,-53.91,-101.21,-85.36,21.98,-86.26
104.42,-183.4,-1.65,-1.21,-184.15,-68.55,-101.34,-106.85,9.05,-101.66
104.5,-166.34,-1.85,-1.07,-167.58,-82.01,-101.49,-118.1,3.9,-115.56
104.58,-170.43,-1.96,-0.83,-171.9,-95.79,-101.65,-132.24,2.36,-129.8
104.66,-172.14,-2.15,-0.89,-173.85,-109.71,-101.82,-146.96,1.06,-144.24
104.74,-169.31,-2.28,-1.12,-171.28,-123.59,-102.01,-160.6,2.12,-158.56
104.83,-171.23,-1.82,-0.57,-173.39,-137.63,-102.16,-171.97,1.5,-172.68
104.91,-176.27,-1.92,-1.17,-178.37,-152.08,-102.31,173.49,1.44,172.79
104.99,-173.29,-1.92,-1.47,-175.32,-165.93,-102.47,159.81,2.19,158.91
105.07,-178.08,-1.51,-1.7,-180.03,179.85,-102.59,141.91,2.06,144.21
105.15,-179.19,-2.8,-0.47,-181.35,165.72,-102.81,131.15,2.92,130.07
105.23,-177.04,-1.52,-0.96,-179.1,151.77,-102.93,116.55,2.17,116.02
105.3,-179.46,-1.34,-1.11,-181.47,137.62,-103.03,105.4,6.8,102.16
105.38,-177.41,-1.65,-1.05,-179.11,123.63,-103.16,89.54,42.59,88.23
105.46,-184.63,-1.58,-1.12,-186.21,109.28,-103.29,78.03,4.29,74.27
105.54,-188.11,0.83,-0.33,-189.33,94.86,-103.22,61.54,3.32,59.98
105.61,-181.06,-0.55,-0.55,-182.13,81.38,-103.26,50.34,2.81,46.88
105.69,-193.3,-1.85,-1.63,-194.04,66.77,-103.4,39.76,1.59,33.12
105.76,-169.59,-2.07,-1.63,-169.71,53.96,-103.56,20.37,1.61,20.31
105.84,-178.79,-1.87,-2.47,-178.91,40.45,-103.7,1.94,2.34,6.22
105.91,-175.6,-2.1,-2.24,-176.12,27.57,-103.86,-7.53,1.17,-6.8
105.99,-171.66,-2.45,-0.8,-172.24,14.61,-104.04,-21.71,1.07,-20.03
106.07,-172.44,-1.92,-1.1,-173.18,1.22,-104.19,-38.69,2.72,-34.1
106.14,-170.53,-0.8,-2.01,-171.7,-11.84,-104.25,-54.16,3.24,-48.06
106.22,-177.43,-2.8,-0.73,-179.16,-25.8,-104.47,-67.37,4.36,-62.78
106.3,-179.63,-2.13,-1.03,-181.79,-39.94,-104.64,-81.83,10.52,-77.65
106.38,-175.44,-3.23,-1.08,-177.99,-53.94,-104.9,-95.68,15.11,-92.32
106.46,-183.89,-1.57,-1.19,-186.75,-68.62,-105.02,-109.61,6.96,-107.51
106.54,-186.32,-3.12,-1.15,-189.39,-83.69,-105.27,-124.99,2.54,-123.09
106.62,-177.63,-3.41,-1.37,-180.87,-98.05,-105.55,-139.41,1.79,-137.92
106.7,-186.73,-3.72,-1.95,-190.12,-113.16,-105.85,-156.69,2.24,-153.71
106.78,-185.57,-1.97,-0.98,-189.24,-128.38,-106.01,-162.84,1.89,-168.45
106.87,-181.96,-1.92,0.79,-185.1,-143.29,-106.17,-178.2,1.62,-182.96
106.95,-191.22,-1.89,-1.67,-193.9,-158.77,-106.32,168.22,1.55,162.19
107.03,-179.13,-1.92,-0.98,-181.23,-173.09,-106.48,157.9,1.73,148.95
107.11,-176.69,-2.59,0.18,-177.93,172.8,-106.68,141.3,1.77,135.54
107.19,-178.93,-2.73,-0.47,-179.62,158.88,-106.89,127.47,2.34,122.29
107.26,-174.24,-2.32,-0.82,-174.44,145.15,-107.08,114.31,3.2,109.25
107.34,-187.95,-3.72,-0.45,-187.67,130.33,-107.37,99.16,8.6,95.03
107.42,-175.23,-2.15,-0.98,-174.55,116.9,-107.54,84.8,12.68,82.03
107.5,-170.19,-0.76,-1.18,-169.25,103.68,-107.59,71.7,4.11,69.22
107.57,-171.78,-1.31,-0.92,-170.6,90.51,-107.69,58.23,2.57,56.39
107.65,-170.85,-1.73,-1.04,-169.5,77.6,-107.83,45.07,1.79,43.76
107.73,-179.84,-1.5,-0.85,-178.36,64.02,-107.94,29.04,0.99,30.14
107.8,-179.94,-1.91,-1.0,-178.57,50.42,-108.08,15.89,1.39,16.56
107.88,-175.38,-2.18,-0.7,-174.07,37.17,-108.25,-1.16,-0.15,2.87
107.95,-193.18,-2.49,-0.42,-192.25,22.59,-108.43,-15.14,1.43,-12.06
108.03,-166.02,-1.35,-1.79,-165.37,9.7,-108.54,-30.5,1.44,-25.57
108.11,-168.1,-2.41,-0.82,-167.91,-3.17,-108.72,-43.5,2.83,-39.02
108.18,-169.87,-1.87,-1.21,-170.1,-16.35,-108.87,-59.77,3.48,-53.12
108.26,-166.47,-2.4,-0.77,-167.31,-29.45,-109.06,-74.91,7.8,-67.32
108.34,-169.15,-2.13,-1.15,-170.7,-42.77,-109.23,-86.23,20.49,-81.41
108.42,-175.56,-3.18,-0.85,-177.57,-56.78,-109.48,-102.23,8.33,-96.38
108.5,-173.58,-2.07,-1.08,-176.14,-70.64,-109.64,-114.11,5.13,-110.88
108.58,-177.92,-1.73,-0.66,-180.79,-85.03,-109.78,-128.83,2.54,-125.9
108.66,-178.19,-2.05,-0.2,-181.33,-99.44,-109.95,-142.36,2.49,-140.79
108.74,-176.66,-1.4,0.14,-179.95,-113.73,-110.06,-158.43,1.74,-155.72
108.82,-177.63,-2.37,-1.69,-181.19,-128.1,-110.26,-168.92,1.89,-170.2
108.91,-182.08,-1.7,-0.36,-185.51,-143.03,-110.39,173.27,2.05,174.43
108.99,-181.61,-1.65,-0.77,-185.15,-157.54,-110.53,160.9,2.34,159.79
109.07,-183.83,-3.18,1.69,-187.27,-172.22,-110.78,143.21,1.48,144.63
109.15,-176.64,-3.03,0.34,-180.21,173.85,-111.02,137.75,1.8,131.32
109.22,-183.66,-4.14,0.15,-186.61,159.57,-111.34,120.9,2.16,117.31
109.3,-185.11,-2.62,-0.33,-187.72,145.17,-111.54,111.51,3.01,103.78
109.38,-180.95,-2.87,-0.95,-182.83,130.91,-111.77,97.62,11.02,90.37
109.46,-189.44,-1.89,-1.18,-190.64,116.18,-111.92,79.37,4.29,76.01
109.53,-181.13,-0.95,-0.79,-182.0,102.3,-111.99,69.66,3.45,62.98
109.61,-188.61,-0.1,0.17,-188.86,87.85,-112.0,56.85,0.24,49.51
109.69,-176.11,-1.88,-1.38,-175.67,74.73,-112.14,39.54,1.2,36.8
109.76,-168.17,-1.76,-1.01,-167.47,62.02,-112.27,22.07,1.18,23.9
109.84,-169.7,-1.79,-1.14,-169.17,49.2,-112.41,8.47,1.07,10.8
109.91,-176.71,-1.66,-1.53,-176.4,36.04,-112.53,-7.1,1.6,-2.9
109.99,-179.1,-1.76,-1.64,-179.17,22.52,-112.66,-20.76,2.21,-16.94
110.06,-180.74,-1.76,-1.79,-181.17,8.49,-112.8,-35.03,2.35,-31.48
110.14,-175.33,-0.91,-2.31,-176.09,-4.93,-112.87,-47.62,2.66,-45.28
110.22,-185.84,-2.36,-1.45,-186.82,-19.36,-113.05,-68.0,7.68,-60.75
110.3,-183.82,-1.89,-1.26,-185.47,-33.82,-113.2,-79.19,8.37,-75.81
110.38,-183.33,-0.89,-1.24,-185.3,-48.25,-113.27,-96.28,23.27,-91.1
110.46,-191.1,-2.9,-1.78,-193.55,-63.51,-113.5,-102.1,8.91,-106.01
110.54,-168.89,-1.64,-0.77,-170.97,-77.17,-113.63,-119.32,2.76,-119.78
110.62,-167.22,-1.91,-0.7,-169.26,-90.7,-113.79,-133.56,2.84,-133.48
110.7,-180.44,-1.28,0.07,-182.48,-105.29,-113.89,-149.97,2.24,-148.45
110.78,-165.34,-1.31,0.02,-167.53,-118.67,-114.0,-161.24,1.89,-161.91
110.86,-167.54,-2.1,-1.16,-169.67,-132.23,-114.17,-173.63,1.48,-175.4
110.94,-173.37,-2.08,0.0,-175.33,-146.44,-114.34,172.0,2.39,170.44
111.02,-171.18,-1.94,-0.93,-172.99,-159.93,-114.49,157.75,1.31,156.92
111.1,-174.82,-3.18,0.67,-176.56,-173.9,-114.75,140.52,1.63,142.54
111.18,-178.19,-2.27,-0.07,-180.12,172.06,-114.92,132.63,1.78,128.86
111.26,-172.89,-2.98,-0.03,-174.45,158.43,-115.16,116.81,4.46,115.32
111.34,-173.86,-2.99,-0.21,-175.29,144.72,-115.4,104.47,0.6,101.86
111.42,-171.79,-2.34,-0.8,-172.96,131.18,-115.58,91.63,34.91,88.64
111.49,-177.79,-1.63,-1.16,-178.68,117.36,-115.71,75.75,6.99,74.87
111.57,-179.89,-1.25,-0.82,-180.7,103.57,-115.8,60.74,3.1,60.98
111.65,-177.93,-0.89,-0.76,-178.76,89.93,-115.87,47.42,2.21,47.3
111.72,-187.5,-1.68,-1.58,-188.32,75.76,-116.0,29.43,1.76,32.64
111.8,-183.74,-1.67,-0.43,-184.86,61.88,-116.12,20.8,1.57,18.93
111.88,-184.38,-1.7,-1.09,-185.33,47.95,-116.25,0.96,1.32,4.45
111.95,-171.89,-1.56,-1.42,-173.16,35.34,-116.37,-9.74,1.73,-8.43
112.02,-168.34,-1.31,-1.5,-169.73,22.64,-116.47,-26.61,2.27,-21.88
112.1,-175.75,-2.2,-1.32,-177.58,8.99,-116.64,-41.77,2.69,-36.39
112.18,-177.18,-1.45,-1.56,-179.51,-4.57,-116.75,-54.53,3.53,-50.65
112.26,-176.79,-2.69,-0.85,-179.48,-18.3,-116.96,-70.98,5.54,-65.34
112.33,-183.22,-1.84,-1.64,-186.44,-32.72,-117.1,-80.96,13.98,-80.13
112.41,-184.16,-3.36,-1.32,-187.45,-47.42,-117.37,-97.06,15.75,-95.33
112.49,-182.19,-1.95,-1.47,-185.65,-61.96,-117.52,-109.03,7.36,-110.01
112.58,-187.41,-2.27,-0.17,-190.78,-77.12,-117.71,-126.89,4.95,-125.62
112.66,-178.33,-1.42,-0.65,-181.81,-91.55,-117.82,-141.82,3.08,-140.51
112.74,-185.29,-0.53,0.84,-188.9,-106.54,-117.87,-153.69,1.97,-155.53
112.82,-185.37,-2.35,-1.74,-188.8,-121.54,-118.06,-166.06,0.82,-170.23
112.9,-177.46,-1.7,0.21,-180.49,-136.09,-118.2,-177.12,1.99,-184.07
112.98,-189.65,-2.35,-1.06,-192.02,-151.43,-118.39,164.88,1.0,160.94
113.06,-188.75,-2.15,-0.02,-190.74,-166.52,-118.56,155.15,1.58,146.86
113.14,-174.47,-2.38,-0.18,-175.66,179.55,-118.75,144.11,1.72,134.21
113.22,-194.03,-2.02,-0.92,-194.28,164.25,-118.91,134.91,2.25,120.85
113.3,-178.59,-3.4,-0.58,-177.49,150.18,-119.18,112.46,5.15,107.54
113.38,-187.56,-2.08,-0.67,-186.0,135.39,-119.34,104.12,4.85,94.25
113.46,-172.89,-1.69,-0.95,-170.38,121.96,-119.47,86.5,19.97,81.68
113.53,-169.92,-1.21,-1.18,-166.96,108.75,-119.57,69.72,3.78,68.82
113.61,-176.24,-2.34,-1.34,-173.19,95.24,-119.75,52.36,0.88,55.16
113.69,-178.83,-1.44,-1.59,-176.05,81.73,-119.85,40.93,2.02,41.75
113.76,-178.51,-2.04,-1.77,-175.81,68.24,-120.01,24.85,1.71,28.03
113.84,-183.37,-2.26,-2.47,-180.97,54.39,-120.18,13.15,2.02,14.22
113.91,-176.39,-2.5,-2.85,-174.08,41.06,-120.37,-0.65,1.64,0.86
113.99,-186.72,-2.11,-1.7,-184.55,27.17,-120.52,-15.02,2.16,-13.13
114.06,-183.61,-2.46,-0.88,-181.62,12.91,-120.72,-32.39,1.64,-27.84
114.14,-182.16,-1.98,-1.64,-180.59,-1.24,-120.87,-50.34,3.03,-42.88
114.22,-190.56,-2.31,-1.84,-189.69,-16.03,-121.05,-58.11,4.24,-57.66
114.3,-175.29,-1.93,-1.24,-174.46,-29.82,-121.2,-73.0,6.15,-71.58
114.38,-188.32,-0.53,-1.66,-187.62,-44.64,-121.24,-88.9,42.31,-86.65
114.46,-175.74,-1.69,-1.08,-175.25,-58.67,-121.38,-102.52,7.04,-100.86
114.54,-169.43,-2.05,-0.79,-169.1,-72.37,-121.54,-117.29,3.19,-114.87
114.62,-174.05,-2.26,-0.98,-173.94,-86.45,-121.73,-131.07,3.52,-129.2
114.7,-174.03,-2.62,-1.75,-174.11,-100.52,-121.94,-143.57,2.46,-143.31
114.78,-171.99,-2.16,-1.47,-172.09,-114.62,-122.11,-156.54,2.25,-157.31
114.86,-174.07,-1.78,-0.57,-174.09,-128.89,-122.26,-173.45,1.7,-171.81
114.95,-178.95,-1.89,-0.59,-179.14,-143.56,-122.41,175.11,1.4,173.7
115.03,-175.79,-1.73,-1.05,-175.84,-157.61,-122.55,162.56,1.39,160.01
115.11,-179.02,-0.17,-2.82,-178.82,-171.91,-122.57,146.68,1.63,145.84
115.19,-183.2,-1.6,-1.66,-182.92,173.46,-122.69,131.5,2.56,131.26
115.26,-178.05,-0.34,-1.85,-177.75,159.42,-122.72,118.24,3.99,117.37
115.34,-179.92,-1.18,-1.32,-179.53,145.24,-122.81,105.33,5.74,103.48
115.42,-174.21,-1.4,-1.09,-173.64,131.5,-122.92,89.44,42.66,89.74
115.5,-185.77,-1.93,-1.21,-185.24,117.06,-123.07,78.52,5.97,75.73
115.58,-190.56,1.13,-0.01,-189.77,102.45,-122.99,65.29,4.62,61.68
115.65,-179.94,-1.05,-0.75,-178.8,88.85,-123.07,52.88,2.73,48.73
115.73,-193.2,-2.46,-2.01,-191.67,74.26,-123.25,37.59,1.43,34.65
115.8,-173.22,-1.99,-1.15,-171.42,61.17,-123.4,20.93,1.4,21.61
115.88,-192.05,-2.18,-1.92,-190.31,46.66,-123.57,8.59,1.28,7.39
115.95,-175.29,-1.85,-0.79,-173.44,33.79,-123.7,-5.96,1.63,-5.41
116.03,-169.76,-2.02,-1.1,-167.96,20.98,-123.86,-24.02,2.47,-18.79
116.11,-171.79,-1.76,-1.67,-170.48,7.65,-123.99,-36.7,2.53,-32.57
116.18,-170.03,-1.04,-1.76,-169.09,-5.37,-124.07,-52.82,3.97,-46.38
116.26,-178.31,-2.76,-0.84,-177.98,-19.2,-124.29,-65.29,3.45,-60.8
116.34,-180.85,-2.38,-1.13,-180.94,-33.44,-124.47,-82.2,17.84,-75.89
116.42,-175.69,-3.35,-1.29,-176.36,-47.46,-124.74,-95.48,17.36,-90.63
116.5,-185.53,-0.93,-1.05,-186.65,-62.27,-124.82,-110.48,6.85,-106.12
116.58,-188.95,-3.31,-1.79,-190.49,-77.55,-125.08,-123.29,4.36,-121.74
116.66,-175.03,-1.87,-1.37,-176.71,-91.71,-125.24,-134.7,2.81,-135.87
116.74,-190.06,-3.11,-1.24,-191.63,-107.09,-125.49,-158.4,1.64,-152.23
116.82,-187.89,-2.1,-0.18,-190.05,-122.49,-125.66,-162.64,1.96,-167.18
116.91,-181.67,-2.06,-3.1,-183.4,-137.38,-125.83,-174.74,1.48,-181.3
116.99,-192.6,-1.85,-3.24,-193.7,-153.18,-125.98,168.17,1.98,163.48
117.07,-170.67,-2.27,0.27,-171.32,-166.81,-126.16,150.82,1.86,149.91
117.15,-168.96,-2.73,0.36,-169.52,179.87,-126.38,137.54,2.38,136.67
117.22,-182.6,-3.58,0.25,-183.08,165.67,-126.65,126.97,2.91,122.99
117.3,-168.71,-2.57,-0.5,-168.8,152.55,-126.85,111.17,2.72,110.02
117.38,-168.57,-1.3,-1.06,-168.56,139.26,-126.96,99.89,8.06,97.12
117.46,-174.97,-0.82,-1.35,-174.69,125.85,-127.02,85.38,15.46,83.93
117.53,-170.9,-1.49,-1.31,-170.49,112.57,-127.14,71.48,5.35,70.77
117.61,-172.69,-1.4,-0.97,-172.2,99.33,-127.24,57.02,1.89,57.51
117.69,-171.12,-1.93,-1.28,-170.69,86.4,-127.39,44.56,2.45,44.61
117.76,-180.53,-1.83,-0.95,-180.09,72.76,-127.53,28.54,0.65,30.71
117.84,-181.02,-1.96,-1.49,-180.79,59.09,-127.68,15.59,1.02,16.87
117.91,-178.56,-1.95,-0.29,-178.45,45.6,-127.82,1.46,0.29,3.16
117.99,-189.47,-1.86,-1.38,-189.52,31.69,-127.96,-17.15,2.38,-11.5
118.07,-178.47,-2.11,-0.95,-179.04,17.83,-128.12,-29.35,1.5,-25.87
118.14,-185.96,-3.68,0.53,-186.86,3.39,-128.41,-40.36,1.54,-40.38
118.22,-173.56,-0.94,-1.77,-174.46,-9.71,-128.48,-59.22,4.17,-54.22
118.3,-167.12,-2.1,-1.02,-168.48,-22.68,-128.64,-74.04,6.63,-68.1
118.37,-168.55,-1.85,-0.95,-170.46,-35.95,-128.79,-86.85,33.08,-82.15
118.45,-175.81,-2.73,-1.31,-178.16,-49.97,-129.01,-99.88,12.22,-96.78
118.53,-174.07,-1.84,-1.25,-176.71,-63.87,-129.15,-114.32,5.38,-111.3
118.62,-176.87,-1.64,-0.76,-179.79,-78.17,-129.29,-128.84,3.15,-126.2
118.7,-182.15,-2.28,-1.23,-185.33,-92.91,-129.47,-143.2,3.91,-141.44
118.78,-176.37,-2.42,-1.21,-179.72,-107.17,-129.67,-158.72,1.62,-156.31
118.86,-175.76,-1.95,-1.21,-179.33,-121.59,-129.83,-168.9,2.05,-170.76
118.94,-172.81,-1.94,0.38,-176.2,-135.76,-129.99,177.97,1.61,175.18
119.02,-180.79,-1.73,-0.85,-183.92,-150.01,-130.12,163.35,2.07,161.01
119.1,-184.14,-2.52,0.03,-187.04,-164.72,-130.32,148.31,1.75,146.34
119.18,-176.15,-2.9,0.27,-178.86,-178.6,-130.55,137.9,1.24,132.93
119.26,-185.88,-3.18,0.28,-188.12,166.75,-130.8,120.58,3.39,118.41
119.34,-186.84,-2.87,-0.81,-188.87,152.22,-131.03,103.96,5.42,103.75
119.41,-182.82,-3.57,-0.81,-184.84,137.81,-131.31,96.52,11.94,90.07
119.49,-190.42,-1.79,-1.19,-191.82,123.0,-131.45,81.39,9.88,75.91
119.57,-180.69,-0.54,-1.05,-181.57,109.15,-131.49,69.02,7.71,62.84
119.65,-189.38,-1.13,-0.76,-189.68,94.64,-131.57,60.06,4.08,49.72
119.72,-175.92,-2.02,-1.07,-175.24,81.35,-131.73,37.98,0.65,36.66
119.8,-169.65,-1.3,-0.87,-168.85,68.53,-131.83,23.51,1.64,23.86
119.87,-170.21,-2.21,-1.4,-169.44,55.67,-131.99,10.92,0.34,11.04
119.95,-173.26,-1.51,-1.15,-172.51,42.58,-132.11,-6.31,1.83,-2.51
120.02,-178.8,-1.97,-1.51,-178.4,29.09,-132.26,-21.37,1.4,-16.62
120.1,-178.35,-2.42,-1.01,-178.4,15.24,-132.44,-34.18,1.99,-30.91
120.18,-175.6,-2.95,-0.37,-175.95,1.6,-132.67,-47.43,1.93,-44.91
120.26,-186.02,-2.43,-0.98,-186.6,-12.64,-132.86,-65.78,4.04,-59.98
120.33,-183.38,-1.98,-1.43,-184.51,-27.07,-133.02,-78.3,8.02,-74.95
120.41,-183.08,-2.03,-0.9,-184.51,-41.48,-133.18,-96.33,20.89,-90.3
120.49,-191.66,-2.43,-1.79,-193.66,-56.78,-133.37,-103.44,10.98,-105.47
120.57,-172.11,-1.18,-0.79,-173.92,-70.89,-133.47,-120.46,7.04,-119.82
120.66,-170.21,-1.9,-0.25,-172.08,-84.66,-133.62,-135.16,2.57,-133.91
120.74,-173.68,-1.92,-0.46,-175.67,-98.71,-133.78,-148.51,0.95,-148.17
120.82,-173.74,-1.51,0.21,-175.76,-112.76,-133.9,-160.39,1.73,-162.15
120.9,-185.79,-1.88,0.33,-187.65,-127.8,-134.05,-174.71,1.83,-177.02
120.98,-174.48,-2.17,0.11,-176.12,-141.92,-134.22,174.95,0.73,169.49
121.06,-170.89,-1.67,-0.69,-172.0,-155.4,-134.36,157.8,2.04,156.16
121.14,-176.94,-2.95,0.94,-177.89,-169.53,-134.59,142.61,1.28,142.03
121.22,-176.62,-1.76,-0.8,-177.52,176.55,-134.73,132.96,3.08,128.64
121.3,-174.78,-3.09,-0.12,-175.27,162.77,-134.97,117.51,2.34,115.15
121.37,-177.25,-1.85,-1.0,-177.51,148.8,-135.12,102.99,5.41,101.38
121.45,-179.71,-2.95,-1.05,-179.82,134.63,-135.35,89.03,38.98,87.43
121.53,-182.44,-1.26,-1.21,-182.39,120.45,-135.45,74.92,5.72,73.45
121.61,-188.12,0.39,-0.79,-187.94,106.02,-135.42,55.69,2.82,58.63
121.68,-173.98,-0.82,-0.84,-174.08,92.87,-135.48,47.54,2.92,45.73
121.76,-191.11,-0.87,-0.44,-191.03,78.44,-135.55,30.04,1.24,31.15
121.83,-170.27,-1.82,-1.63,-170.29,65.58,-135.69,17.45,1.73,18.18
121.91,-164.13,-1.91,-1.82,-164.23,53.18,-135.83,2.65,1.65,5.4
121.98,-171.46,-1.34,-1.89,-171.81,40.6,-135.93,-10.5,3.06,-7.59
122.06,-168.63,-1.65,-1.44,-169.26,27.69,-136.05,-26.72,2.03,-21.28
122.14,-175.88,-2.43,-0.98,-177.0,14.03,-136.24,-41.32,2.36,-35.77
122.22,-177.19,-1.6,-1.27,-178.83,0.28,-136.37,-54.92,2.68,-50.28
122.29,-176.6,-2.59,-1.02,-178.68,-13.24,-136.57,-70.41,7.47,-64.72
122.37,-180.43,-2.05,-1.23,-183.03,-27.45,-136.73,-81.57,12.39,-79.42
122.45,-174.56,-1.82,-1.12,-177.36,-41.38,-136.87,-95.58,13.6,-93.82
122.53,-182.92,-1.74,-1.21,-185.89,-55.98,-137.01,-109.47,5.47,-108.75
122.61,-187.65,-3.18,-0.28,-190.69,-71.16,-137.27,-127.64,2.57,-124.59
122.69,-174.05,-2.3,-1.05,-177.37,-85.23,-137.45,-138.12,1.58,-138.84
122.77,-186.82,-1.15,0.68,-190.08,-100.34,-137.55,-154.25,1.85,-154.22
122.85,-189.83,-1.57,-2.28,-193.09,-115.71,-137.67,-162.36,1.72,-168.94
122.94,-179.77,-2.38,-2.98,-182.4,-130.45,-137.87,178.25,1.75,176.37
123.02,-192.01,-2.09,-2.0,-194.46,-145.79,-138.04,164.31,1.8,161.26
123.1,-166.53,-1.79,-0.4,-168.69,-159.09,-138.18,150.54,1.02,148.12
123.18,-169.99,-2.81,0.68,-171.92,-172.67,-138.4,135.74,0.76,134.56
123.26,-191.4,-3.77,0.41,-193.21,172.25,-138.7,124.54,2.44,119.96
123.33,-168.81,-2.87,-0.33,-170.19,159.12,-138.92,112.18,4.92,107.39
123.41,-175.15,-2.94,-0.66,-176.07,145.31,-139.16,97.88,7.84,94.04
123.49,-175.41,-3.09,-0.87,-175.97,131.87,-139.39,83.79,-2.21,80.94
123.57,-172.98,-0.86,-1.04,-173.27,118.43,-139.46,71.2,4.17,67.93
123.64,-179.65,-0.18,-0.57,-179.63,104.66,-139.47,56.38,4.05,54.43
123.72,-180.46,-1.48,-1.27,-180.25,90.83,-139.59,40.86,2.35,40.65
123.8,-181.28,-1.24,-1.21,-181.06,77.14,-139.68,25.66,1.55,26.81
123.87,-187.07,-2.21,-2.51,-186.95,63.0,-139.85,8.75,1.6,12.22
123.95,-177.16,-1.7,-0.96,-177.37,49.81,-139.97,-4.76,2.08,-1.44
124.02,-190.23,-2.05,-1.82,-190.75,35.45,-140.13,-17.84,1.14,-16.07
124.1,-182.73,-2.29,-1.54,-183.41,21.26,-140.31,-27.38,1.62,-29.97
124.18,-184.71,-2.72,-0.66,-185.15,6.92,-140.52,-39.74,1.81,-43.8
124.25,-176.4,-0.24,-2.21,-176.47,-6.59,-140.54,-61.68,5.97,-57.83
124.33,-167.66,-1.76,-1.17,-168.09,-19.6,-140.67,-74.99,7.23,-71.37
124.41,-171.58,-1.6,-0.85,-172.34,-33.11,-140.8,-89.28,43.53,-85.45
124.49,-173.05,-2.86,-1.16,-174.17,-46.92,-141.03,-100.54,10.34,-99.49
124.57,-171.76,-2.04,-0.86,-172.97,-60.81,-141.19,-115.17,5.32,-113.69
124.65,-174.58,-1.91,-1.02,-175.94,-74.93,-141.35,-129.63,2.58,-128.12
124.73,-179.77,-1.9,-0.85,-181.27,-89.48,-141.5,-144.3,2.13,-142.97
124.81,-173.82,-1.63,0.18,-175.44,-103.54,-141.63,-158.52,1.96,-157.33
124.89,-172.38,-1.68,-0.66,-174.12,-117.49,-141.77,-169.87,1.59,-171.23
124.98,-172.59,-1.89,-1.18,-174.2,-131.64,-141.92,177.76,2.25,174.88
125.06,-177.34,-1.88,-0.65,-178.67,-145.81,-142.07,162.06,2.44,160.78
125.14,-179.85,-1.82,-0.77,-181.07,-160.18,-142.22,149.26,2.01,146.68
125.22,-173.7,-1.29,-1.34,-174.67,-174.05,-142.32,133.15,1.79,132.78
125.3,-182.13,-2.34,-0.96,-183.06,171.4,-142.51,123.72,1.59,118.84
125.37,-181.85,-2.46,-0.62,-182.32,157.06,-142.7,112.3,3.78,105.42
125.45,-178.63,-0.76,-1.16,-178.43,142.98,-142.76,96.06,16.47,91.93
125.53,-186.61,-2.07,-1.15,-186.02,128.47,-142.92,79.36,6.59,77.7
